name,facebook,twitter,website,genre,mtv
 Alex Parenteau ,,,,,http://www.mtv.com/artists/alex-parenteau/biography
 Allison Moorer ,http://www.facebook.com/8429087001,http://www.twitter.com/allisonmoorer,http://www.allisonmoorer.com/,Country,http://www.cmt.com/artists/allison-moorer/biography
 Aliya Parcs ,,,,,http://www.mtv.com/artists/aliya-parcs/biography
 Alkapote ,,,,,http://www.mtv.com/artists/alkapote/biography
 All-4-One ,http://www.facebook.com/54834868665,http://www.twitter.com/all_4_one,,Adult Contemporary,http://www.mtv.com/artists/all-4-one/biography
 All Saints ,http://www.facebook.com/208350182547974,,,R&B/Soul,http://www.mtv.com/artists/all-saints/biography
" All Souls' Day ",,,,,http://www.mtv.com/artists/all-souls-day/biography
 Ambersunshower ,,,,R&B,http://www.mtv.com/artists/ambersunshower/biography
 Amel Larrieux ,,,http://www.theblissgroup.com/,R&B/Soul,http://www.mtv.com/artists/amel-larrieux/biography
 ...And You Will Know Us by the Trail of Dead ,http://www.facebook.com/abcnews,http://www.twitter.com/trailofdead,http://www.trailofdead.com/,Indie Rock,http://www.mtv.com/artists/and-you-will-know-us-by-the-trail-of-dead/biography
 安室奈美恵 ,http://www.facebook.com/13978502550,http://www.twitter.com/namieamuro_com,,World/Reggae,http://www.mtv.com/artists/amuro-namie/biography
 Amy Grant ,http://www.facebook.com/8187973793,http://www.twitter.com/amygrant,http://www.AmyGrant.com,Christian Pop,http://www.mtv.com/artists/amy-grant/biography
 Amy Millan ,http://www.facebook.com/9515905420,http://www.twitter.com/amymillan,,Alternative,http://www.mtv.com/artists/amy-millan/biography
 Amy Schumer ,,,,,http://www.mtv.com/artists/amy-schumer/biography
 Andrea Berg ,http://www.facebook.com/104351502941984,http://www.twitter.com/andrea_berg,,Pop,http://www.mtv.com/artists/andrea-berg/biography
 Amigos ,,,,World/Reggae,http://www.mtv.com/artists/amigos-4/biography
 Amil ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/amil/biography
 Amon Amarth ,http://www.facebook.com/188661687834271,http://www.twitter.com/amonamarthband,,Rock,http://www.mtv.com/artists/amon-amarth/biography
 April Boy Regino ,,,,,http://www.mtv.com/artists/april-boy-regino/biography
 April Kimble ,,,,,http://www.mtv.com/artists/april-kimble/biography
 Anthony Andrews ,,,,,http://www.mtv.com/artists/anthony-andrews/biography
 Andy Griggs ,http://www.facebook.com/54448036191,http://www.twitter.com/therealgriggs,http://andygriggs.musiccitynetworks.com/,Country,http://www.cmt.com/artists/andy-griggs/biography
 Andrewesley ,,,,,http://www.mtv.com/artists/andrewesley/biography
 Andy Bell ,http://www.facebook.com/138283752888775,http://www.twitter.com/andybell_info,http://www.andybell.com/,Rock,http://www.mtv.com/artists/andy-bell/biography
 Andy Borg ,,,,Rock,http://www.mtv.com/artists/andy-borg/biography
 Andreas ,,,,,http://www.mtv.com/artists/andreas-00/biography
 Carlos Andres ,,,,,http://www.mtv.com/artists/carlos-andres-1/biography
 Angels Fall ,http://www.facebook.com/angelsfallmusic,http://www.twitter.com/http://www.facebook.com/angelsfallmusic,http://AngelsFallMusic.com,American Trad Rock,http://www.mtv.com/artists/angels-fall/biography
 Anggun ,http://www.facebook.com/22333766718,http://www.twitter.com/anggun_cipta,http://www.anggun.com/,Rock,http://www.mtv.com/artists/anggun/biography
 Angus Young ,http://www.facebook.com/102069945572,,,Rock,http://www.mtv.com/artists/angus-young/biography
 Animal Collective ,http://www.facebook.com/8041111020,http://www.twitter.com/anmlcollective,,Alternative,http://www.mtv.com/artists/animal-collective/biography
 Anthony Michael James ,,,,,http://www.cmt.com/artists/anthony-michael-james/biography
 Angela Carnegie ,,,,,http://www.mtv.com/artists/angela-carnegie/biography
 Anti-Flag ,http://www.facebook.com/20693410452,http://www.twitter.com/anti_flag,,Rock,http://www.mtv.com/artists/anti-flag/biography
 Aram Bedrosian ,,http://www.twitter.com/http://arambedrosian.com,http://arambedrosian.com,Instrumental,http://www.mtv.com/artists/aram-bedrosian/biography
 Arashi ,http://www.facebook.com/155947819037,http://www.twitter.com/inoarashi,,World/Reggae,http://www.mtv.com/artists/arashi/biography
 Anna McGoldrick ,,,,,http://www.mtv.com/artists/anna-mcgoldrick/biography
 Anneliese van der Pol ,http://www.facebook.com/anneliesevanderpol,http://www.twitter.com/http://facebook.com/anneliesevanderpol,,Pop,http://www.mtv.com/artists/anneliese-van-der-pol/biography
 Antonique Smith ,http://www.facebook.com/112175188835953,http://www.twitter.com/antoniquesmith,http://www.antonique.com,R&B/Soul,http://www.mtv.com/artists/antonique-smith/biography
 Antonis Remos ,http://www.facebook.com/353193997243,http://www.twitter.com/antonisremos,,World/Reggae,http://www.mtv.com/artists/antonis-remos/biography
 Anvil ,http://www.facebook.com/9152864781,,,Metal,http://www.mtv.com/artists/anvil/biography
 Apart From This ,,,,,http://www.mtv.com/artists/apart-from-this/biography
 Aphex Twin ,http://www.facebook.com/6026674951,http://www.twitter.com/aphextwin,http://www.aphex-twin.com/,Dance/Electronic,http://www.mtv.com/artists/aphex-twin/biography
 Arcangel ,,,,World/Reggae,http://www.mtv.com/artists/arcangel-2/biography
 Banda Ms ,,,,Latin,http://www.mtv.com/artists/banda-ms/biography
 Assane Ndiaye ,,,,,http://www.mtv.com/artists/assane-ndiaye/biography
 Arsis ,,,,Rock,http://www.mtv.com/artists/arsis/biography
 Art Blakey ,http://www.facebook.com/566218123461250,,,Jazz,http://www.mtv.com/artists/art-blakey/biography
 Army of Lovers ,,,,Pop,http://www.mtv.com/artists/army-of-lovers/biography
 Arjit Singh ,,,,,http://www.mtv.com/artists/arjit-singh/biography
 Auntie Lockbrake ,,,,,http://www.mtv.com/artists/auntie-lockbrake/biography
 AWOLNATION ,http://www.facebook.com/86152828691,http://www.twitter.com/awolnation,http://awolnationmusic.com,Alternative,http://www.mtv.com/artists/awolnation/biography
 ATK ,,,,,http://www.mtv.com/artists/atk/biography
 Atmosphere ,http://www.facebook.com/5455564087,http://www.twitter.com/atmosphere,http://rhymesayers.com/atmosphere,Hip-Hop/Rap,http://www.mtv.com/artists/atmosphere/biography
 Aubrey Haynie ,,,,Country,http://www.cmt.com/artists/aubrey-haynie/biography
 Bands Of The Salvation Army ,,,,,http://www.mtv.com/artists/bands-of-the-salvation-army/biography
 Ballyhoo! ,http://www.facebook.com/8613612371,http://www.twitter.com/ballyhoo_md,http://ballyhoorocks.com,Alternative,http://www.mtv.com/artists/ballyhoo/biography
 Baby Smiley ,,,,,http://www.mtv.com/artists/baby-smiley/biography
 Back Door Slam ,,,,Rock,http://www.mtv.com/artists/back-door-slam/biography
 Baba Sehgal ,,,,Hip-Hop,http://www.mtv.com/artists/baba-sehgal/biography
" Baby Dre' ",,,,,http://www.mtv.com/artists/baby-dre/biography
 Benny Benassi ,http://www.facebook.com/bennybenassi,http://www.twitter.com/http://www.bennybenassi.com,http://www.bennybenassi.com/,House,http://www.mtv.com/artists/benny-benassi/biography
 Baha Men ,http://www.facebook.com/757131870993696,http://www.twitter.com/bahamenmusic,,World/International,http://www.mtv.com/artists/baha-men/biography
 Berlin ,,,http://berlinpage.com,Pop/Rock,http://www.mtv.com/artists/berlin/biography
 Before the Daybreak ,,,,,http://www.mtv.com/artists/before-the-daybreak/biography
 Belarus ,,,,,http://www.mtv.com/artists/belarus/biography
 Barry Gibb ,,,,Alternative,http://www.mtv.com/artists/barry-gibb/biography
 Bart Crow ,http://www.facebook.com/bartcrowband,http://www.twitter.com/bartcrow,http://bartcrowmusic.com/,Alternative Country,http://www.cmt.com/artists/bart-crow/biography
 Bavarian Radio Symphony Orchestra ,,,,Classical,http://www.mtv.com/artists/bavarian-radio-symphony-orchestra/biography
 Baxter/Cacavas ,,,,,http://www.mtv.com/artists/baxter-cacavas/biography
 Adam Bayer ,,,,,http://www.mtv.com/artists/adam-bayer-1/biography
 Barefoot Man ,,,,,http://www.mtv.com/artists/barefoot-man/biography
 Belinda Carlisle ,http://www.facebook.com/57143954185,http://www.twitter.com/belindaofficial,http://www.belindacarlisle.tv/,Rock,http://www.mtv.com/artists/belinda-carlisle/biography
 Bell Biv DeVoe ,http://www.facebook.com/47883936273,http://www.twitter.com/mikebivtalent,http://www.artnomad.com/bbd/,R&B/Soul,http://www.mtv.com/artists/bell-biv-devoe/biography
 Beau Allen ,,,,,http://www.mtv.com/artists/beau-allen/biography
 Beautiful Nubia ,,,,,http://www.mtv.com/artists/beautiful-nubia/biography
 Beanie Sigel ,http://www.facebook.com/444179828949908,http://www.twitter.com/beaniesigelsp,,Hip-Hop/Rap,http://www.mtv.com/artists/beanie-sigel/biography
 Belle and Sebastian ,http://www.facebook.com/298021908499,http://www.twitter.com/bellesglasgow,,Rock,http://www.mtv.com/artists/belle-and-sebastian/biography
 Boutaiba Sghir ,,,,,http://www.mtv.com/artists/boutaiba-sghir-2/biography
 Bill Browning ,,,,,http://www.mtv.com/artists/bill-browning/biography
 Bill Carlisle ,,,http://www.countrymusichalloffame.com/inductees/bill_carlisle.html,Country,http://www.cmt.com/artists/bill-carlisle/biography
 Bhanupriya ,,,,,http://www.mtv.com/artists/bhanupriya/biography
 Better Than Ezra ,http://www.facebook.com/97686862640,http://www.twitter.com/betterthanezra,http://betterthanezra.com/,Rock,http://www.mtv.com/artists/better-than-ezra/biography
 Betty Hutton ,,,,Soundtracks/Musicals,http://www.mtv.com/artists/betty-hutton/biography
 Beverly Rush ,,,,,http://www.mtv.com/artists/beverly-rush/biography
 B.G. ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/bg-3/biography
 Biffy Clyro ,http://www.facebook.com/9549315029,http://www.twitter.com/biffyclyro,,Alternative,http://www.mtv.com/artists/biffy-clyro/biography
 Big Blue Hearts ,,,,,http://www.mtv.com/artists/big-blue-hearts/biography
 Beryl Reid ,,,,,http://www.mtv.com/artists/beryl-reid/biography
 Best Coast ,http://www.facebook.com/128781331276,http://www.twitter.com/best_coast,http://www.bestcoast.us/,Indie Rock,http://www.mtv.com/artists/best-coast/biography
 Beth Orton ,http://www.facebook.com/164027750398846,http://www.twitter.com/beth_orton,http://www.bethorton.mu/,Rock,http://www.mtv.com/artists/beth-orton/biography
 BigBang ,http://www.facebook.com/BIGBANG,,,Hip-Hop/Rap,http://www.mtv.com/artists/bigbang/biography
 Bill Monroe ,,,http://www.countrymusichalloffame.com/inductees/bill_monroe.html,Country,http://www.cmt.com/artists/bill-monroe/biography
 Bill Withers ,http://www.facebook.com/59637263183,,http://www.billwithersmusic.com/index1.cfm,Soul,http://www.mtv.com/artists/bill-withers/biography
 Big Chief (Rock) ,,,,Alternative,http://www.mtv.com/artists/big-chief-rock-/biography
 Big Country Bluegrass ,,,,,http://www.cmt.com/artists/big-country-bluegrass/biography
 Bleed the Dream ,,,,Alternative,http://www.mtv.com/artists/bleed-the-dream/biography
 Biswas ,,,,,http://www.mtv.com/artists/biswas/biography
 Billy Walker ,,,,Country,http://www.cmt.com/artists/billy-walker-3/biography
 Biosphere ,http://www.facebook.com/132594724471,http://www.twitter.com/biosphereexped,,Electronic/Dance,http://www.mtv.com/artists/biosphere/biography
 Birdy ,http://www.facebook.com/118697821541782,http://www.twitter.com/officialbirdy,,Indie Rock,http://www.mtv.com/artists/birdy/biography
 Billy Grammer ,,,,Country,http://www.cmt.com/artists/billy-grammer/biography
 Billy Joel ,http://www.facebook.com/57084011597,http://www.twitter.com/billyjoel,http://www.billyjoel.com,Rock,http://www.mtv.com/artists/billy-joel/biography
 Billy Meshel ,,,,,http://www.mtv.com/artists/billy-meshel/biography
 Billy Paul ,,,,Soul,http://www.mtv.com/artists/billy-paul/biography
 Billy Squier ,http://www.facebook.com/10150107571285076,,http://www.billysquier.com/,Rock,http://www.mtv.com/artists/billy-squier/biography
 B.J. Thomas ,http://www.facebook.com/104617172614,http://www.twitter.com/thebjthomas,http://members.aol.com/Sing4usBJT/BJThomas.html,Country,http://www.cmt.com/artists/bj-thomas-1/biography
 BLAINE ROY ,,,,,http://www.cmt.com/artists/blaine-roy/biography
 Blind Fury ,http://www.facebook.com/291799802687,http://www.twitter.com/blindfury,http://www.therealblindfury.com/,Hip-Hop/Rap,http://www.mtv.com/artists/blind-fury/biography
 Blind Joe ,,,,,http://www.mtv.com/artists/blind-joe/biography
 Blindside ,http://www.facebook.com/10602667073,,,Rock,http://www.mtv.com/artists/blindside/biography
 Black Box ,http://www.facebook.com/190425977643349,,,House,http://www.mtv.com/artists/black-box/biography
 Black Box Revelation ,http://www.facebook.com/9915054647,http://www.twitter.com/bbrofficial,http://www.BlackBoxRevelation.com,Rock & Roll,http://www.mtv.com/artists/black-box-revelation/biography
 Blue Scholars ,http://www.facebook.com/24470588731,http://www.twitter.com/bluescholars,,Rock,http://www.mtv.com/artists/blue-scholars/biography
 Blueprint 76 ,,,,,http://www.mtv.com/artists/blueprint-76/biography
 Bob Katz ,,,,,http://www.cmt.com/artists/bob-katz/biography
 Boxcar Willie ,,,http://www.boxcarwillie.com/,Country,http://www.cmt.com/artists/boxcar-willie/biography
 Bloodhound Gang ,http://www.facebook.com/126451617372062,http://www.twitter.com/bloodhoundgang,http://www.bloodhoundgang.co.uk/,Rock,http://www.mtv.com/artists/bloodhound-gang/biography
 Boy Kill Boy ,,,,Alternative,http://www.mtv.com/artists/boy-kill-boy/biography
 Boy Meets Girl ,,,,Pop,http://www.mtv.com/artists/boy-meets-girl/biography
 Boys Noize ,http://www.facebook.com/12350780802,http://www.twitter.com/boysnoize,,Electronic,http://www.mtv.com/artists/boys-noize/biography
 BR5-49 ,,,http://www.br5-49.com/,Alternative,http://www.cmt.com/artists/br5-49/biography
 Bobby Konders & Massive Sounds ,,,,Electronic/Dance,http://www.mtv.com/artists/bobby-konders-massive-sounds/biography
 Bobby Rosso ,,,,,http://www.mtv.com/artists/bobby-rosso/biography
 Bobby Wood ,,,,Country,http://www.cmt.com/artists/bobby-wood/biography
 Bob Wayne ,,,,,http://www.cmt.com/artists/bob-wayne/biography
 Bobby Barnett ,,,,Country,http://www.cmt.com/artists/bobby-barnett/biography
 Born Ruffians ,http://www.facebook.com/114759375214900,http://www.twitter.com/bornruffians,,Rock,http://www.mtv.com/artists/born-ruffians/biography
 Boston ,http://www.facebook.com/259521330754606,,http://bandboston.com/html/home_html.html,Rock,http://www.mtv.com/artists/boston/biography
 Brady Seals ,http://www.facebook.com/325364502764,http://www.twitter.com/bradyseals,,Country,http://www.cmt.com/artists/brady-seals/biography
 Braids ,,,,Rock,http://www.mtv.com/artists/braids/biography
 Bonnie Tyler ,http://www.facebook.com/291291227674713,http://www.twitter.com/bonnietofficial,http://www.bonnietyler.com/,Pop,http://www.mtv.com/artists/bonnie-tyler/biography
 Boola ,,,,,http://www.mtv.com/artists/boola/biography
 Butthole Surfers ,,,http://buttholesurfers.com/,Rock,http://www.mtv.com/artists/butthole-surfers/biography
 Brook Benton ,,,,R&B/Soul,http://www.mtv.com/artists/brook-benton/biography
 Brooke White ,http://www.facebook.com/54433967437,http://www.twitter.com/brookewhite,,Rock,http://www.mtv.com/artists/brooke-white/biography
 Brendan James ,http://www.facebook.com/8214107109,http://www.twitter.com/bjamesmusic,,Easy Listening/Vocal,http://www.mtv.com/artists/brendan-james/biography
 Brent Cobb ,http://www.facebook.com/110328835685438,http://www.twitter.com/brent_cobb,http://www.brentcobb.net,Country,http://www.cmt.com/artists/brent-cobb/biography
 Brett Dennen ,http://www.facebook.com/18406615928,http://www.twitter.com/brettdennen,http:// brettdennen.net,Adult Contemporary,http://www.mtv.com/artists/brett-dennen/biography
 Brian Eno ,http://www.facebook.com/148573968490136,http://www.twitter.com/brian_eno,,Rock,http://www.mtv.com/artists/brian-eno/biography
 Brandon Pruitt ,,,,,http://www.cmt.com/artists/brandon-pruitt/biography
 Braty Bluzu ,,,,,http://www.mtv.com/artists/braty-bluzu/biography
 Bratz ,,,,Rock,http://www.mtv.com/artists/bratz/biography
 The Breakups ,,http://www.twitter.com/http://www.thebreakups.com,http://www.thebreakups.com,Indie Rock,http://www.mtv.com/artists/the-breakups/biography
 Brian Locking ,,,,,http://www.mtv.com/artists/brian-locking/biography
 Bronski Beat ,,,,Alternative,http://www.mtv.com/artists/bronski-beat/biography
 Brian Van Meter ,,,http://www.brianvanmeter.com,Pop/Rock,http://www.mtv.com/artists/brian-van-meter/biography
 Brian Wilson ,http://www.facebook.com/34250497240,http://www.twitter.com/brianwilsonlive,http://www.brianwilson.com/,Rock,http://www.mtv.com/artists/brian-wilson/biography
 Brice Long ,,,,,http://www.cmt.com/artists/brice-long/biography
 Bryan Ferry ,http://www.facebook.com/97701607211,http://www.twitter.com/bryanferry,http://www.roxymusic.co.uk/,Rock,http://www.mtv.com/artists/bryan-ferry/biography
 Bryan Mayer ,http://www.facebook.com/1289334694,http://www.twitter.com/bryanmayercmt,http://www.bryanmayermusic.com,Country,http://www.cmt.com/artists/bryan-mayer/biography
 Brynn Marie ,,,,Country,http://www.cmt.com/artists/brynn-marie/biography
 Buddy Guy ,http://www.facebook.com/7872609449,http://www.twitter.com/therealbuddyguy,http://www.buddyguy.net/,Blues/Folk,http://www.mtv.com/artists/buddy-guy/biography
 Buddy Holly ,http://www.facebook.com/192360124134426,http://www.twitter.com/buddyholly,http://www.cmgww.com/music/holly/holly.html,Rock,http://www.mtv.com/artists/buddy-holly/biography
 Bruce Parham ,,,,,http://www.mtv.com/artists/bruce-parham/biography
 Burgerkill ,,,,,http://www.mtv.com/artists/burgerkill/biography
" Burnin' Chicago Blues Machine ",,,,,http://www.mtv.com/artists/burnin-chicago-blues-machine/biography
 Burt Bacharach ,,,,Pop,http://www.mtv.com/artists/burt-bacharach/biography
 Bury Your Dead ,http://www.facebook.com/187347974633296,http://www.twitter.com/buryyourdead,,Rock,http://www.mtv.com/artists/bury-your-dead/biography
